,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Temp,m0,m1,m2,colour,dist,abs_mag,Total_Flux,Luminosity,Radius,trial_radius,trial_Luminosity
340,FrontS133301,11.834,-0.9949,3.026e-13,3.095e-13,2.417e-13,0.038,2.06,0,5900,-12.519131076312831,-12.509339346643863,-12.61672334959235,-0.0975922732795187,26.315789473684212,-9.668906539877483,2.524125836190259e-19,2.0919221403173816e+18,49223.47538346742,1514287119.029743,1.979782247863761e+27
341,FrontS133302,-19.3483,0.1169,5.7e-15,7.402e-15,9.08e-15,0.023,-1.8,0,4400,-14.244125144327509,-14.130650919240907,-14.041914151478915,0.20221099284859356,43.47826086956522,-10.854106591276093,1.1783085178916914e-20,2.665661825775759e+17,31593.71614377517,997454148.5269389,2.656987497050082e+26
342,FrontS133303,-3.0236,-3.5121,7.756e-18,2.009e-17,1.058e-16,0.039,-0.9,0,2500,-17.110362199593332,-16.697020063251752,-15.975514332300833,1.1348478672924998,25.641025641025642,-13.879149277304752,8.326130611552344e-22,6551122384809152.0,15341.978775256564,517381125.47968453,7.450306163522154e+24
343,FrontS133304,-9.124,0.0226,6.861e-16,1.127e-15,2.318e-15,0.026,-1.1,0,3400,-15.16361258067359,-14.948076083953893,-14.634886568372423,0.528726012301167,38.46153846153846,-11.77802277989553,5.599613659399497e-21,9.913181912354771e+16,32266.52845767484,1028049904.174744,1.0063220410366949e+26
344,FrontS133305,-11.6131,2.3134,1.118e-17,2.461e-17,9.112e-17,0.038,-2.18,0,2800,-16.951558196449596,-16.6088883862972,-16.040386288928957,0.9111719075206395,26.315789473684212,-13.76845557953082,4.046702337384564e-22,3353789297456713.5,8750.953237344238,291497721.86246324,3.721305957627884e+24
345,FrontS133306,25.7605,-2.0789,1.904e-17,4.412e-17,1.85e-16,0.034,2.93,0,2600,-16.720333055951546,-16.355364496231847,-15.732828271596986,0.9875047843545595,29.41176470588235,-13.418322330316357,1.3755184716805806e-21,1.4240010195583156e+16,20912.79078501383,683767681.7431864,1.5223112429878846e+25
346,FrontS133307,-2.5024,1.8174,1.349e-12,1.322e-12,9.168e-13,0.049,-1.05,0,6400,-11.869988050328097,-11.878768544850379,-12.037725395376686,-0.1677373450485895,20.408163265306122,-9.259160704907407,9.661946503711914e-19,4.815863578920559e+18,63471.78010818014,1952233545.2009702,4.5559228466169706e+27
347,FrontS133308,7.8879,1.3602,4.257e-15,6.608e-15,1.148e-14,0.048,2.24,0,3700,-14.370896349822864,-14.179929965687673,-13.940058111938045,0.430838237884819,20.833333333333332,-11.542412440438849,2.066692834277016e-20,1.0734829881038851e+17,28352.91223861021,912756967.9264581,1.112525907432625e+26
348,FrontS133309,36.7817,3.2099,4.171e-13,4.033e-13,2.663e-13,0.025,2.8,0,6600,-12.37975981015417,-12.394371777992381,-12.574628833561059,-0.1948690234068895,40.0,-9.190251795336456,2.847642961894022e-19,5.452645039534066e+18,63506.66120131833,1954890096.9296868,5.166701342953693e+27
349,FrontS133312,-30.6497,-1.4582,2.146e-13,2.401e-13,2.14e-13,0.058,-3.69,0,5300,-12.668370282370068,-12.619607839942972,-12.669586226650809,-0.0012159442807408993,17.241379310344826,-10.146463827068846,2.327581400997543e-19,8.280386308127196e+17,38377.53696074279,1197192565.2289474,8.057947316037188e+26
350,FrontS133313,-0.2528,2.7356,6.237e-17,1.373e-16,5.093e-16,0.044,-0.6,0,2800,-16.205024255948867,-15.862329462763245,-15.293026323823822,0.9119979321250451,22.72727272727273,-13.149234815735621,2.257538683208187e-21,1.3955055088805546e+16,17850.617885491985,594628261.9897244,1.5485175865956303e+25
351,FrontS133314,-0.613,-2.3691,1.588e-15,2.58e-15,4.871e-15,0.04,-0.25,0,3500,-14.799149501908923,-14.588380294036769,-14.31238187042823,0.4867676314806939,25.0,-11.792500276692694,1.075786329319955e-20,8.046513531459122e+16,27432.874887438742,881172481.9601156,8.30208073868458e+25
352,FrontS133315,2.521,-4.6903,2.047e-19,7.095e-19,6.749e-18,0.035,0.49,0,2100,-18.688882157337495,-18.149047600206508,-17.17076057185861,1.5181215854788839,28.57142857142857,-15.23718368890706,1.6901979182387713e-22,1651213312066382.8,10916.075724444936,376846300.4768967,1.9678800099698608e+24
353,FrontS133316,-0.2436,-2.0929,8.235e-14,9.678e-14,9.596e-14,0.044,-0.73,0,4900,-13.084336396494226,-13.014214382227395,-13.017909760704207,0.06642663579001962,22.72727272727273,-10.30111973519977,1.1363490263078756e-19,7.024381633054196e+17,41353.8004551669,1289605543.672963,6.831106021215146e+26
354,FrontS133317,10.4166,-3.2601,4.656e-18,1.327e-17,8.684e-17,0.042,2.33,0,2300,-17.331987028358167,-16.877129077135564,-16.06128018521762,1.2707068431405482,23.809523809523807,-14.123627657931365,1.249694076135979e-21,8478262089650467.0,20620.599410309624,689793478.3559761,9.487295659424884e+24
355,FrontS133318,0.6182,3.8002,1.315e-17,3.129e-17,1.348e-16,0.045,1.95,0,2600,-16.881074247174222,-16.504594436853807,-15.8703101078007,1.0107641393735225,22.22222222222222,-13.811019464404495,9.500035663130051e-22,5614381444837058.0,13131.302327130692,435070866.73258257,6.163200846715813e+24
356,FrontS133319,12.7084,-2.0212,1.29e-15,2.188e-15,4.707e-15,0.04,2.41,0,3400,-14.88941028970075,-14.659952682338607,-14.3272558016934,0.5621544880073497,25.0,-11.864072664994533,1.05283509993082e-20,7.87484619119831e+16,28758.53405827821,931084837.6422838,8.254430207591407e+25
357,FrontS133320,-2.434,0.217,1.298e-16,2.258e-16,4.942e-16,0.021,-0.23,0,3300,-15.886725307535649,-15.64627606241105,-15.306097258933939,0.5806280486017101,47.61904761904761,-12.29071465187889,1.2953412654022099e-21,3.515177979422363e+16,20396.202647709153,659174893.3416867,3.6715546557099966e+25
358,FrontS133321,-7.7839,-0.6712,1.144e-14,1.309e-14,1.217e-14,0.018,-0.67,0,5100,-13.941573975542994,-13.883060353449244,-13.914709421769935,0.026864553773059185,55.55555555555556,-10.393605363655855,1.3887309084790995e-20,5.129497220400349e+17,32621.249037235677,1016870177.0206301,4.984305440063685e+26
359,FrontS133322,-18.5623,-3.1788,2.443e-13,2.437e-13,1.722e-13,0.021,-1.67,0,6300,-12.612076533026563,-12.613144470815275,-12.763966852882364,-0.15189031985580037,47.61904761904761,-9.257583060283114,1.7968128015432347e-19,4.876025308409979e+18,65910.6227711679,2037256942.4656396,4.658506798487369e+27
360,FrontS133323,-6.2714,-1.796,2.277e-09,1.514e-09,4.727e-10,0.044,-2.25,0,25000,-8.642636969384856,-8.819874124835946,-9.325414397697086,-0.6827774283122299,22.72727272727273,-6.106779477808321,3.6232558261145015e-15,2.23972838340953e+22,283675.08786847285,9411208770.949465,2.4651523970092975e+31
361,FrontS133324,1.7771,1.2617,3.683e-16,2.528e-16,8.809e-17,0.055,0.48,0,17700,-15.433798281145087,-15.597222930389652,-16.055073390013785,-0.6212751088686979,18.181818181818183,-13.07794830937814,3.361796903770408e-22,1329988241468640.0,137.90528384325245,4329686.71052665,1.310988655485614e+24
362,FrontS133325,0.4727,0.1048,6.166e-18,1.452e-17,6.156e-17,0.033,0.08,0,2600,-17.20999647960951,-16.838033383635924,-16.210701388840558,0.9992950907689533,30.3030303030303,-13.8750612633917,4.454541437175659e-22,4895272034374317.0,12261.546742543002,404146761.8947907,5.318198237818055e+24
363,FrontS133326,-9.5565,1.4176,5.431e-15,8.459e-15,1.509e-14,0.043,-2.27,0,3600,-14.265120197207372,-14.072680975040344,-13.82131076022441,0.4438094369829617,23.255813953488374,-11.339617886199516,3.0954712370245987e-20,2.003510252798665e+17,40916.10850398239,1303478160.1012259,2.0333420582754597e+26
364,FrontS133327,11.3091,-0.3583,4.525e-16,8.095e-16,1.935e-15,0.035,1.87,0,3200,-15.344381416458777,-15.091783146910608,-14.713319030645069,0.6310623858137081,28.57142857142857,-12.179919235611159,5.6125812092751394e-21,5.483126388811191e+16,27090.54301131738,874355479.5905433,5.711746291831961e+25
365,FrontS133328,-32.3913,2.8191,1.405e-17,3.138e-17,1.223e-16,0.021,-2.31,0,2700,-16.8523236757589,-16.503347060749082,-15.912573542963715,0.9397501327951847,47.61904761904761,-13.147785650216921,7.074001676350387e-22,1.9196775076398596e+16,22515.94340803869,739534943.6839215,2.0709298061019477e+25
366,FrontS133329,40.6701,-0.5341,9.239e-17,2.13e-16,8.415e-16,0.04,3.67,0,2700,-16.034375032890757,-15.671620396561263,-15.074945879688157,0.9594291532026009,25.0,-12.875740379217188,4.651722525822152e-21,3.479329233741254e+16,30312.640803432118,1011535980.0597466,3.874455255667907e+25
367,FrontS133330,8.2816,-2.1724,3.636e-13,3.762e-13,2.902e-13,0.051,2.13,0,5900,-12.439376125450071,-12.42458120878564,-12.537302591898284,-0.09792646644821268,19.607843137254903,-9.839721560981513,3.032954904292065e-19,1.3954918623713213e+18,40203.43577928389,1243943678.9008577,1.3359875304543916e+27
368,FrontS133331,-11.3624,-1.7772,9.615e-16,1.636e-15,3.446e-15,0.04,-2.32,0,3400,-15.017050711425501,-14.786216700664696,-14.462684726887991,0.55436598453751,25.0,-11.99033668332062,7.847294175065762e-21,5.869507451811764e+16,24828.274233995937,805113752.7688211,6.171959698180778e+25
369,FrontS133332,-1.6961,-0.3124,4.311e-13,4.64e-13,3.88e-13,0.055,-0.49,0,5500,-12.365421977146111,-12.33348201944512,-12.411168274405792,-0.04574629725968116,18.181818181818183,-9.814207398433608,4.234908972366794e-19,1.6754073188124209e+18,50691.875981544115,1568291931.190981,1.6036053517300077e+27
370,FrontS133333,0.713,-2.4508,2.51e-17,5.155e-17,1.631e-16,0.041,0.37,0,2900,-16.600326278518963,-16.287771330380465,-15.787546038959723,0.8127802395592401,24.390243902439025,-13.513339043819936,6.7144923913494395e-22,4780212245338159.0,9739.376003954692,319658696.62216634,5.149415823001355e+24
371,FrontS133334,-10.3551,-4.0403,4.006e-14,4.707e-14,4.606e-14,0.03,-1.38,0,5000,-13.397289055042442,-13.3272558016934,-13.336676066371787,0.060612988670655454,33.333333333333336,-10.281498311132726,5.174056601560962e-20,6.880030656614548e+17,39305.98794084205,1233748158.2887018,6.778380983535269e+26
372,FrontS133335,-6.1274,6.5864,1.964e-15,3.588e-15,8.742e-15,0.06,-1.2,0,3200,-14.706858516549069,-14.445147565627945,-14.058389197846367,0.648469318702702,16.666666666666668,-12.001450066395233,2.4360462972411855e-20,8.098130005427155e+16,32922.738628509826,1073798074.1350746,8.61465873189521e+25
373,FrontS133336,-25.5958,-0.3559,8.887e-13,7.527e-13,4.055e-13,0.039,-3.22,0,8300,-12.05124481983173,-12.123378083965727,-12.392009141452824,-0.34076432162109427,25.641025641025642,-9.305507298018725,4.927437974590136e-19,3.8769808835700813e+18,33860.56368180459,1023918760.7164632,3.5451636956765616e+27
374,FrontS133339,18.3336,5.6462,6.104e-17,1.237e-16,3.786e-16,0.033,2.45,0,2900,-16.214385475053177,-15.90763030037088,-15.421819390372223,0.7925660846809546,30.3030303030303,-12.944658180126655,1.6328789464859361e-21,1.7944353543423982e+16,18869.980499306406,615215057.2401718,1.907387037485613e+25
375,FrontS133340,3.8828,0.3621,9.072e-15,1.152e-14,1.327e-14,0.024,0.45,0,4500,-14.04229695845117,-13.938547520912806,-13.877129077135564,0.16516788131560567,41.666666666666664,-10.698970004336019,1.7107819716302936e-20,3.554462109590463e+17,34879.114888519456,1097872557.2817326,3.5216552354994316e+26
376,FrontS133341,19.3531,-0.0464,5.424e-17,3.753e-17,1.332e-17,0.023,1.78,0,16800,-16.265680319140994,-16.42562143558692,-16.875495775165717,-0.6098154560247231,43.47826086956522,-13.149077107622105,4.6133598814494473e-23,1043670408710018.2,135.60217644650876,4228540.336375603,1.014871379866149e+24
377,FrontS133342,0.3861,0.5164,1.138e-13,1.352e-13,1.349e-13,0.051,0.15,0,4900,-12.943857737940947,-12.869023308394382,-12.869988050328097,0.0738696876128504,19.607843137254903,-10.284163660590256,1.570328101928795e-19,7.225231355710301e+17,41940.852855906334,1315027783.8776793,7.103086450035652e+26
378,FrontS133343,6.2495,2.8069,1.597e-15,2.388e-15,4.113e-15,0.03,0.96,0,3700,-14.796695083861517,-14.621965677542669,-14.385841290490825,0.4108537933706913,33.333333333333336,-11.576208186981994,7.753132385107805e-21,1.0309471388125147e+17,27785.504665516804,877924732.0803924,1.0292346215783476e+26
379,FrontS133344,1.18,2.3204,2.833e-15,4.192e-15,6.778e-15,0.039,0.38,0,3800,-14.547753425479563,-14.37757872602433,-14.16889843549864,0.3788549899809226,25.641025641025642,-11.559707940077327,1.1847893809362864e-20,9.32209761875063e+16,25049.16010045181,796456941.1632897,9.424360978560073e+25
380,FrontS133345,-42.892,3.1159,3.267e-16,5.468e-16,1.136e-15,0.031,-3.24,0,3400,-15.485850865524563,-15.262171494104216,-14.944621668625,0.5412291968995628,32.25806451612903,-12.244894881772762,2.6663661019178207e-21,3.3204588252411348e+16,18674.318174027772,600590068.0476246,3.4345107739393814e+25
381,FrontS133346,3.2677,5.9249,6.302e-18,1.82e-17,1.189e-16,0.085,0.52,0,2300,-17.20052160116202,-16.739928612014925,-15.924818145381309,1.275703455780711,11.76470588235294,-14.59876646344351,1.6914888461788967e-21,2801773313694453.0,11853.984736939874,399162451.5308527,3.17690062071696e+24
382,FrontS133348,5.6099,6.6292,2.864e-14,3.57e-14,4.02e-14,0.043,1.96,0,4600,-13.543026986364183,-13.447331783887806,-13.39577394691553,0.1472530394486533,23.255813953488374,-10.714268695046979,4.956089404688496e-20,3.20777522249719e+17,31709.53251746983,996668406.3807107,3.169024764358421e+26
383,FrontS133349,-3.36,2.6208,1.071e-15,1.681e-15,3.213e-15,0.033,-0.58,0,3600,-14.970210529168144,-14.774432286560529,-14.493089274448481,0.4771212547196626,30.3030303030303,-11.811460166316305,6.104308036923853e-21,6.708265899824282e+16,23675.74595949283,757151206.744276,6.860695805791879e+25
384,FrontS133351,-3.2807,-0.0496,1.053e-12,2.05e-12,5.84e-12,0.04,-1.24,0,3000,-11.977571628814513,-11.688246138944246,-11.233587152887601,0.7439844759269114,25.0,-8.89236612160017,2.1339614544633756e-17,1.596130128350501e+20,1663011.2102636653,54137658613.45579,1.6915189988814077e+29
385,FrontS133352,-7.3159,-2.3473,1.724e-14,2.101e-14,2.26e-14,0.03,-1.13,0,4700,-13.763462738511306,-13.677573947594047,-13.645891560852599,0.11757117765870717,33.333333333333336,-10.631816457033372,2.7527245233337274e-20,3.660344400568996e+17,32446.57032313856,1015973910.8877146,3.5888017367856915e+26
386,FrontS133353,25.3007,0.1068,2.625e-15,4.348e-15,8.97e-15,0.059,3.39,0,3400,-14.580870692258024,-14.361710464585743,-14.047207556955907,0.5336631353021168,16.949152542372882,-11.90341448787003,2.1423970056731787e-20,7.365422037023331e+16,27812.787836458057,889853151.6534778,7.539547418838848e+25
387,FrontS133354,3.6575,0.3209,4.596e-15,6.782e-15,1.083e-14,0.046,1.9,0,3800,-14.337619979983753,-14.168642214557932,-13.96537154337468,0.37224843660907325,21.73913043478261,-11.494157877921081,1.9220938915577724e-20,1.0870778396497354e+17,27049.962453593093,858889577.3468566,1.0959783485126509e+26
388,FrontS133355,-28.3238,-0.5539,9.317e-19,3.152e-18,2.842e-17,0.046,-3.52,0,2100,-18.030723904511067,-17.501413791182483,-16.546375926408547,1.4843479781025195,21.73913043478261,-14.826929454545631,7.693001467626105e-22,4350927627719307.0,17719.68016670317,604353961.6241708,5.061192414647837e+24
389,FrontS133356,-22.5471,-7.209,8.434e-16,1.587e-15,4.176e-15,0.058,-3.26,0,3100,-15.073966403321155,-14.799423073245151,-14.379239510005794,0.6947268933153605,17.241379310344826,-12.326279060371025,1.3238747712532116e-20,4.709693300033243e+16,26753.2448346833,871240852.8995982,4.994777667596605e+25
390,FrontS133357,8.8496,0.5484,6.555e-17,1.487e-16,5.926e-16,0.043,2.24,0,2700,-16.183427303973897,-15.827689031478046,-15.227238352855968,0.9561889511179285,23.255813953488374,-13.094625942637219,3.300361636190519e-21,2.13612334592613e+16,23751.397798738166,786209981.8782676,2.340588605002855e+25
391,FrontS133358,-38.772,0.0401,1.866e-16,3.654e-16,1.087e-15,0.041,-3.69,0,3000,-15.729088360589518,-15.437231456983481,-14.963770455913705,0.765317904675813,24.390243902439025,-12.662799170422952,3.7815499278524806e-21,2.692178383397517e+16,21597.970592317288,705152329.1359028,2.8697484583973723e+25
392,FrontS133359,-5.1075,-0.001,3.448e-17,7.797e-17,2.916e-16,0.028,-0.73,0,2700,-16.462432742847326,-16.108072465779326,-15.535212480354064,0.9272202624932628,35.714285714285715,-13.002388528463765,1.7360254647726785e-21,2.6499747516494724e+16,26454.336791718462,874293521.9212483,2.894426332130179e+25
393,FrontS133362,-32.3759,-1.559,4.104e-16,6.636e-16,1.264e-15,0.019,-2.16,0,3500,-15.38679264789624,-15.178093622647676,-14.898252926053633,0.4885397218426064,52.631578947368425,-11.735600824553334,2.7802437629276417e-21,9.216740940183858e+16,29360.006013786584,940828906.0797085,9.464254380710068e+25
394,FrontS133365,-10.7577,3.6953,1.862e-14,2.529e-14,3.524e-14,0.047,-2.55,0,4100,-13.730020323354676,-13.597051170655595,-13.45296410025999,0.2770562230946858,21.27659574468085,-10.94124688652703,5.27892728597114e-20,2.859905424609527e+17,37688.743677873026,1184509957.144108,2.8249175805236002e+26
395,FrontS133367,-5.1413,-2.1724,3.1e-17,7.537e-17,3.551e-16,0.054,-1.29,0,2600,-16.50863830616573,-16.12280148472821,-15.449649327698385,1.0589889784673439,18.51851851851852,-13.587589004374147,2.23955213351355e-21,9191266623888306.0,16801.363379723043,562697820.4999946,1.0309480483136495e+25
396,FrontS133368,10.5237,-11.4003,6e-15,8.235e-15,1.137e-14,0.035,1.83,0,4100,-14.221848749616356,-14.084336396494226,-13.944239535312265,0.2776092143040909,28.57142857142857,-11.172472485194778,1.70105068291229e-20,1.6618157564950867e+17,28729.446654223488,907665684.0749576,1.658747123500507e+26
397,FrontS133369,9.1987,-16.0864,9.166e-14,1.077e-13,1.131e-13,0.069,1.42,0,4800,-13.037820147091232,-12.967784296702018,-12.946537395074545,0.09128275201668679,14.492753623188404,-10.645482478176529,1.3573234361448255e-19,3.411825995600227e+17,30034.091583331076,930082464.9845012,3.2719057552203345e+26
398,FrontS133370,5.2987,7.9202,1.811e-15,2.883e-15,5.659e-15,0.042,2.03,0,3500,-14.742081549685942,-14.540155357611793,-14.247260306064671,0.49482124362127067,23.809523809523807,-11.786653938407595,1.2268570795959942e-20,8.323329738042389e+16,27900.757848080113,887123523.2672548,8.414596413938599e+25
399,FrontS133371,19.2354,-5.603,1.631e-12,1.399e-12,7.474e-13,0.031,2.34,0,8200,-11.787546038959723,-11.854182285508172,-12.12644690648638,-0.3389008675266574,32.25806451612903,-8.836905673176716,9.089012049112818e-19,1.1318659597979628e+19,59275.24166322089,1799732362.7549765,1.0434320800314656e+28
400,FrontS133372,6.4951,11.944,1.025e-16,2.014e-16,6.027e-16,0.04,1.98,0,3000,-15.989276134608227,-15.695940533782402,-15.219898808532088,0.769377326076139,25.0,-12.900060516438327,2.0772179400047128e-21,1.553687921708704e+16,16407.519303829147,536601981.097596,1.6618142749986125e+25
401,FrontS133374,-14.6169,23.1241,4.897e-14,6.091e-14,6.925e-14,0.065,-1.98,0,4600,-13.310069895981782,-13.215311400498578,-13.159580222263514,0.15048967371826727,15.384615384615383,-10.84113811378429,8.474151471633922e-20,2.4003314571574138e+17,27429.853213370465,861223719.1410974,2.3662259575103835e+26
402,FrontS133375,-26.0187,-0.871,2.403e-12,3.917e-12,8.024e-12,0.047,-3.42,0,3400,-11.6192462291961,-11.407046428452134,-11.095609079987637,0.5236371492084633,21.27659574468085,-8.75124214432357,1.9612114303362473e-17,1.0625035929800656e+20,1056357.4708978317,33527758121.985382,1.0703298082759508e+29
