,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
1183,FrontS018464,-26.9058,15.4661,3.911e-17,2.986e-17,1.273e-17,0.0,11.25,1,24.42891695780704,-7.970049880765809,18942.188666473627
1184,FrontS018465,-26.9056,15.4659,2.535e-17,1.98e-17,8.964e-18,0.001,19.88,1,24.667571234735416,-7.992730209785913,22662.21210524613
1186,FrontS018471,-26.9058,15.466,1.648e-17,1.253e-17,5.16e-18,0.0,12.52,1,26.26408552441491,-8.144453739911858,23922.005976498323
1189,FrontS019094,-26.6626,15.5112,8.596e-18,6.737e-18,3.064e-18,-0.001,5.88,1,26.981300089047195,-8.212613684553256,30161.98252869379
1191,FrontS019435,-27.1015,15.4072,1.404e-17,1.088e-17,4.725e-18,-0.0,3.48,1,26.509186351706038,-8.167746711978438,24992.64361268693
1195,FrontS019605,-27.3836,15.6707,1.106e-17,8.647e-18,3.837e-18,-0.001,10.18,1,27.07774798927614,-8.22177953793181,26343.74425206756
1207,FrontS021273,-24.0168,19.9129,2.604e-17,1.975e-17,8.161e-18,-0.0,8.02,1,24.80218281036835,-8.005522919242303,22359.13460132335
1208,FrontS021307,-23.9622,19.9661,8.934e-18,6.928e-18,2.996e-18,0.001,3.47,1,28.221049363551693,-8.330432320825322,25970.475426635825
1209,FrontS021311,-24.0192,19.9606,8.451e-18,6.776e-18,3.054e-18,0.0,7.61,1,24.938271604938272,-8.018456015085047,37608.437796747174
1212,FrontS021378,-23.9756,19.9837,1.411e-17,1.087e-17,4.698e-18,-0.001,3.75,1,25.355648535564853,-8.058121116560905,28367.735549035453
1216,FrontS021500,-24.0077,19.9474,1.268e-17,9.639e-18,4.107e-18,-0.0,7.74,1,25.46931913701317,-8.06892371634643,29752.41010611677
1220,FrontS021972,-23.1036,16.213,1.827e-17,1.377e-17,5.811e-18,-0.0,2.87,1,24.376508447304904,-7.9650692775395,28054.232448912724
1221,FrontS022011,-23.1152,16.227,8.151e-18,6.372e-18,2.711e-18,-0.001,2.46,1,25.84589138470287,-8.104710975587569,35116.12842541048
1223,FrontS022092,-23.0566,16.2258,1.265e-17,9.845e-18,4.23e-18,-0.0,1.99,1,26.509186351706038,-8.167746711978438,26273.55160373058
1224,FrontS022095,-23.1082,16.2079,1.08e-17,8.435e-18,3.662e-18,0.0,2.86,1,26.790450928381965,-8.194476478663596,27524.48597614024
1226,FrontS022204,-23.0959,16.1978,3.315e-17,2.517e-17,1.039e-17,0.001,2.96,1,23.616523772408417,-7.89284470776126,22549.454403441563
1227,FrontS022209,-23.1103,16.2344,1.028e-17,8.104e-18,3.592e-18,0.0,2.38,1,27.84073506891271,-8.294289438977662,25032.577208041672
1229,FrontS022374,-23.0451,16.2652,9.005e-18,7.225e-18,3.268e-18,-0.001,1.76,1,25.29919287503479,-8.052755895487355,35010.88803164649
1231,FrontS022387,-23.178,16.2043,1.173e-17,8.816e-18,3.691e-18,-0.0,2.72,1,27.045522166022014,-8.218716981149866,26182.174839652744
1233,FrontS022395,-23.1877,16.2368,1.866e-17,1.432e-17,6.114e-18,0.0,2.97,1,24.56092947851932,-7.982595591000143,26960.67092238402
1234,FrontS022403,-23.1811,16.2634,2.168e-17,1.648e-17,6.841e-18,-0.001,2.72,1,24.80218281036835,-8.005522919242303,24477.09856599547
1235,FrontS022405,-23.1766,16.2737,2.201e-17,1.683e-17,6.821e-18,-0.0,2.57,1,26.113185866130422,-8.130113104818442,20984.633548904374
1236,FrontS022406,-23.1721,16.2827,1.03e-17,8.206e-18,3.753e-18,-0.0,2.22,1,24.748162265178326,-8.000389117516542,34893.1104315152
1237,FrontS022417,-23.0593,16.1218,1.529e-17,1.195e-17,5.221e-18,-0.0,2.77,1,25.84589138470287,-8.104710975587569,25642.51153578134
1238,FrontS022426,-23.1038,16.1146,1.075e-17,8.315e-18,3.605e-18,0.0,3.19,1,26.203516863649465,-8.13869764296632,29561.063322529077
1239,FrontS022429,-23.1185,16.1195,1.476e-17,1.114e-17,4.675e-18,0.001,3.21,1,26.203516863649465,-8.13869764296632,25539.27609352485
1242,FrontS022443,-23.1834,16.1563,1.215e-17,9.695e-18,4.401e-18,0.0,3.29,1,28.976729359260435,-8.402247798667055,20211.6697742091
1243,FrontS022450,-22.9924,16.2408,2.274e-17,1.748e-17,7.17e-18,-0.001,1.88,1,24.829281617044522,-8.008098233874742,23696.279781488898
1246,FrontS022463,-23.2147,16.2563,9.266e-18,7.224e-18,3.281e-18,0.001,2.83,1,26.88553682342502,-8.203512894907645,29434.365871768943
1247,FrontS022467,-23.2071,16.2828,3.152e-17,2.381e-17,9.803e-18,-0.001,2.45,1,23.088646177292354,-7.842678259065405,24562.986682491555
1248,FrontS022476,-23.0174,16.1085,1.903e-17,1.484e-17,6.403e-18,-0.0,2.78,1,24.272363150867825,-7.955171907923962,27333.616420752212
1249,FrontS022485,-23.132,16.3412,1.674e-17,1.305e-17,5.726e-18,0.0,2.0,1,25.787234042553187,-8.099136519363602,24695.99249426704
1251,FrontS022514,-22.97,16.258,1.102e-17,8.538e-18,3.725e-18,0.0,1.8,1,26.053310404127256,-8.124422885493898,29655.85721527429
1252,FrontS022516,-22.9628,16.2447,1.243e-17,9.841e-18,4.383e-18,0.001,1.93,1,26.3249348392702,-8.150236508606929,26814.032398823492
1253,FrontS022547,-23.0294,16.2573,6.504e-18,5.192e-18,2.312e-18,0.0,1.63,1,27.37127371273713,-8.249674533444324,32922.69596453422
1254,FrontS022578,-23.0039,16.1715,1.076e-17,8.451e-18,3.604e-18,-0.0,2.18,1,28.081556997219646,-8.317175769109916,23875.807273581882
1255,FrontS022584,-23.0148,16.1434,1.75e-17,1.377e-17,6.277e-18,0.0,2.32,1,25.787234042553187,-8.099136519363602,24041.67766882545
1257,FrontS022615,-23.112,16.113,1.143e-17,8.727e-18,3.826e-18,-0.0,2.98,1,26.233766233766236,-8.141572369016611,28759.499747328657
1258,FrontS022632,-23.1794,16.1473,7.783e-18,6.087e-18,2.715e-18,0.001,2.9,1,26.63346029885731,-8.17955699271715,32962.47798653299
1259,FrontS022661,-23.2251,16.2547,1.168e-17,9.295e-18,4.194e-18,0.0,2.84,1,26.143226919758412,-8.132968033668503,28144.35409093335
1260,FrontS022667,-23.2106,16.2786,1.692e-17,1.289e-17,5.482e-18,0.001,2.67,1,25.787234042553187,-8.099136519363602,24848.79204951216
1262,FrontS022693,-23.1191,16.3403,9.661e-18,7.574e-18,3.255e-18,0.001,2.02,1,27.045522166022014,-8.218716981149866,28247.424662799258
1263,FrontS022697,-23.0997,16.3278,1.424e-17,1.128e-17,5.086e-18,0.0,1.82,1,25.327389244915018,-8.055435516210213,27933.650308887998
1264,FrontS022722,-23.2202,16.1313,1.187e-17,8.971e-18,3.804e-18,0.001,3.32,1,28.012326656394453,-8.310596515939604,23349.70046381085
1265,FrontS022723,-22.9834,16.2762,2.375e-17,1.798e-17,7.623e-18,0.0,2.05,1,23.23025811397904,-7.856136242549155,27831.52700699795
1267,FrontS022730,-23.2318,16.1747,1.532e-17,1.189e-17,5.164e-18,-0.0,2.95,1,26.294474978304887,-8.14734177871777,24475.872563861107
1271,FrontS023518,-17.7345,16.7823,2.58e-17,2.013e-17,8.868e-18,0.0,12.8,1,25.242988058872534,-8.047414513218907,21104.295342470887
1274,FrontS023611,-17.6955,16.8373,1.05e-17,8.282e-18,3.782e-18,0.0,11.32,1,28.04689910521444,-8.313882082510462,24209.808025222068
1276,FrontS023667,-17.7139,16.8004,1.447e-17,1.13e-17,5.064e-18,-0.0,12.33,1,26.853766617429837,-8.200493637367906,23616.414331928445
1278,FrontS023677,-17.6924,16.8205,9.93e-18,7.494e-18,3.166e-18,0.0,11.38,1,27.470534904805074,-8.25910774588872,27107.488529648548
1279,FrontS023679,-17.7152,16.7937,8.841e-18,6.974e-18,3.196e-18,-0.001,12.59,1,27.604008502884906,-8.271792308507543,27692.545262665517
1281,FrontS023727,-17.6985,16.7995,2.673e-17,2.067e-17,8.901e-18,0.001,9.84,1,24.29831595829992,-7.957638313383487,23094.60852730134
1283,FrontS023906,-34.3581,15.4462,1.456e-17,1.163e-17,5.241e-18,-0.001,3.4,1,26.173337172473364,-8.135829538801547,25078.142928408466
1284,FrontS023990,-34.3711,15.4528,1.244e-17,9.291e-18,3.902e-18,-0.0,5.52,1,25.993708893337146,-8.11875870091605,28614.71465553626
1287,FrontS024011,-34.3774,15.4781,1.667e-17,1.324e-17,5.96e-18,0.001,6.01,1,25.934379457917263,-8.113120372815592,24126.583168920333
1288,FrontS024050,-34.3874,15.4613,1.535e-17,1.184e-17,5.052e-18,-0.002,5.81,1,25.81652939505822,-8.101920581070459,25844.245525450944
1304,FrontS025441,-19.8495,13.4371,9.388e-18,7.529e-18,3.416e-18,-0.0,-0.01,1,27.470534904805074,-8.25910774588872,27044.40795490286
1306,FrontS025511,-19.8781,13.4626,3.308e-17,2.527e-17,1.061e-17,-0.0,-1.01,1,24.481551306221384,-7.975051946327595,20472.524799756266
1308,FrontS025523,-19.8841,13.4432,1.19e-17,9.472e-18,4.266e-18,0.001,-0.01,1,27.045522166022014,-8.218716981149866,25259.262413836877
1309,FrontS025531,-19.8626,13.4988,1.573e-17,1.202e-17,5.168e-18,0.001,-3.88,1,26.386066763425255,-8.156046134863427,24100.42486168133
1310,FrontS025546,-19.8414,13.4715,3.707e-17,2.847e-17,1.218e-17,0.001,-2.92,1,22.696629213483146,-7.805423222888855,23447.397983704916
1312,FrontS025549,-19.8357,13.4833,1.711e-17,1.283e-17,5.266e-18,0.0,-3.43,1,26.203516863649465,-8.13869764296632,23797.85698819371
1313,FrontS025555,-19.9029,13.4274,2.421e-17,1.836e-17,7.767e-18,0.0,-0.16,1,23.81451401624312,-7.9116605610983,25836.482176366368
1314,FrontS025558,-19.9031,13.421,1.574e-17,1.187e-17,4.904e-18,0.0,-0.1,1,26.3249348392702,-8.150236508606929,24414.980751045492
1315,FrontS025566,-19.8516,13.5204,3.845e-17,2.897e-17,1.183e-17,-0.001,-4.07,1,24.22062350119904,-7.950254869381949,19674.25598228241
1316,FrontS025572,-19.8647,13.4203,3.176e-17,2.437e-17,1.044e-17,0.0,-1.11,1,22.948750315576874,-7.829383361470882,24653.611882212568
1317,FrontS025574,-19.8556,13.4263,1.121e-17,8.597e-18,3.654e-18,-0.001,-1.34,1,28.57591952216284,-8.364157138416303,22425.801175124678
1318,FrontS025576,-19.8485,13.4334,6.878e-18,5.493e-18,2.437e-18,0.0,-1.56,1,28.116300649551498,-8.320477605877262,29502.335504088616
1319,FrontS025592,-19.9307,13.4082,1.888e-17,1.412e-17,5.836e-18,0.0,-0.23,1,24.829281617044522,-8.008098233874742,26365.34961997041
1321,FrontS025610,-19.875,13.5378,1.952e-17,1.481e-17,6.423e-18,-0.001,-3.27,1,23.66571205415256,-7.897519278978877,29239.021272817197
1322,FrontS025612,-19.8512,13.4108,1.246e-17,9.447e-18,4.121e-18,-0.001,-1.43,1,26.47829886396737,-8.16481134290174,26912.08655298273
1325,FrontS025643,-19.8642,13.4657,2.584e-17,1.963e-17,8.087e-18,0.0,-2.18,1,26.023475522473518,-8.121587550041747,19622.126679899855
1326,FrontS025644,-19.8748,13.4702,1.249e-17,9.878e-18,4.512e-18,-0.0,-1.92,1,25.526537489469252,-8.074361419271325,29206.853982974404
1327,FrontS025683,-19.8681,13.4922,1.017e-17,7.905e-18,3.422e-18,0.0,-3.37,1,27.045522166022014,-8.218716981149866,27649.70946911982
1329,FrontS025725,-19.8498,13.5221,2.716e-17,2.069e-17,8.498e-18,-0.001,-4.14,1,24.64082407156411,-7.990188313328463,22234.409399110304
1331,FrontS025730,-19.8722,13.4173,1.433e-17,1.121e-17,4.836e-18,0.001,-0.58,1,25.15914752283421,-8.039446791177447,28541.30312994776
1332,FrontS025731,-19.871,13.4253,1.02e-17,7.884e-18,3.386e-18,-0.0,-0.86,1,26.173337172473364,-8.135829538801547,30458.739233676908
1333,FrontS025777,-19.8477,13.5456,1.536e-17,1.163e-17,5.036e-18,-0.001,-3.88,1,27.404280976786254,-8.252811353862223,21918.178814572555
1334,FrontS025800,-19.9324,13.4516,1.609e-17,1.232e-17,5.156e-18,0.001,-1.21,1,26.75890491610244,-8.191478527204353,22853.64003008161
1335,FrontS025807,-19.7877,13.5266,1.024e-17,8.077e-18,3.61e-18,-0.0,-3.8,1,27.604008502884906,-8.271792308507543,25732.311750968893
1337,FrontS026005,-33.7446,14.5589,1.128e-17,8.719e-18,3.73e-18,0.0,5.13,1,27.17488789237668,-8.231011155280795,25957.393661096667
1343,FrontS026692,-33.7202,14.5388,7.506e-18,5.712e-18,2.467e-18,-0.001,4.09,1,26.294474978304887,-8.14734177871777,35313.03226711365
1346,FrontS026820,-33.7425,14.5369,1.324e-17,1.052e-17,4.609e-18,0.0,4.97,1,25.075862068965517,-8.031531820950882,29732.14345819848
1351,FrontS027014,-34.5714,11.5593,2.139e-17,1.606e-17,6.836e-18,0.0,5.57,1,26.822071407494835,-8.197481507022122,19878.631177815147
1359,FrontS027492,-34.5897,11.5822,1.351e-17,1.028e-17,4.442e-18,0.0,7.12,1,25.84589138470287,-8.104710975587569,27646.996330085767
1360,FrontS027496,-34.5722,11.5336,8.259e-18,6.436e-18,2.917e-18,-0.001,3.69,1,27.07774798927614,-8.22177953793181,30535.301557865707
1362,FrontS027527,-34.5658,11.5999,2.221e-17,1.654e-17,6.771e-18,0.001,7.5,1,24.35038842753817,-7.962586981182,25670.76179459272
1364,FrontS027572,-34.5674,11.5612,1.326e-17,1.027e-17,4.513e-18,-0.0,2.16,1,26.853766617429837,-8.200493637367906,24772.3929024018
1365,FrontS027575,-34.5673,11.5614,1.631e-17,1.3e-17,5.954e-18,-0.001,15.76,1,27.305497146290175,-8.243423507114395,20956.39473781526
1366,FrontS027579,-34.5672,11.5613,1.36e-17,1.064e-17,4.821e-18,0.0,-0.22,1,25.787234042553187,-8.099136519363602,27350.22644073264
1367,FrontS027580,-34.5676,11.5613,1.595e-17,1.233e-17,5.377e-18,0.0,9.37,1,24.35038842753817,-7.962586981182,29732.0579847122
1369,FrontS027583,-34.5673,11.5613,1.486e-17,1.167e-17,5.139e-18,0.0,3.1,1,25.242988058872534,-8.047414513218907,27717.708007030276
1370,FrontS027592,-34.5947,11.5877,1.9e-17,1.472e-17,6.22e-18,-0.0,7.52,1,24.22062350119904,-7.950254869381949,27600.60871697636
1372,FrontS027606,-34.6174,11.6067,1.375e-17,1.062e-17,4.51e-18,0.0,7.44,1,26.44748327029386,-8.161882806223243,25468.087806571588
1374,FrontS027611,-34.5121,11.5109,1.197e-17,9.533e-18,4.249e-18,0.001,3.81,1,28.46852489821484,-8.35395097141406,21548.136489767352
1375,FrontS027626,-34.5136,11.5169,3.359e-17,2.587e-17,1.08e-17,-0.0,4.42,1,24.324324324324323,-7.960109998811886,20584.806372531628
1377,FrontS027634,-34.5317,11.5329,1.682e-17,1.315e-17,5.742e-18,-0.001,4.92,1,24.85643970467596,-8.010679182228007,27239.39970492669
1378,FrontS027639,-34.5434,11.5498,1.456e-17,1.129e-17,5.049e-18,0.0,5.2,1,26.416739319965124,-8.158961078115924,24784.06217854397
1379,FrontS027643,-34.5758,11.5614,1.408e-17,1.077e-17,4.42e-18,-0.0,5.57,1,26.26408552441491,-8.144453739911858,25802.7074496273
1380,FrontS027649,-34.5571,11.5414,1.141e-17,8.864e-18,3.945e-18,-0.001,5.28,1,26.949303290839016,-8.209572892993634,26387.526338954845
1381,FrontS027659,-34.6287,11.6312,3.923e-17,3.032e-17,1.291e-17,-0.0,6.4,1,23.18286151491966,-7.851631942542735,21543.657211414225
1382,FrontS027664,-34.4842,11.4697,1.502e-17,1.157e-17,4.781e-18,0.0,4.39,1,25.612848689771766,-8.082563939025743,26733.22483822273
1383,FrontS027672,-34.59,11.5822,1.967e-17,1.518e-17,6.459e-18,-0.0,7.4,1,25.758005100595067,-8.09635876893293,22971.2553641261
1384,FrontS027703,-34.6117,11.6027,2.147e-17,1.657e-17,7.042e-18,0.0,7.32,1,25.15914752283421,-8.039446791177447,23475.526984656994
1385,FrontS027711,-34.519,11.5168,1.253e-17,9.685e-18,4.272e-18,-0.0,3.78,1,25.96401028277635,-8.11593631588433,28117.844804672204
1386,FrontS027741,-34.6061,11.5924,1.711e-17,1.359e-17,6.067e-18,-0.0,6.4,1,26.113185866130422,-8.130113104818442,23352.51820007317
1388,FrontS027769,-34.5749,11.5647,1.685e-17,1.317e-17,5.725e-18,0.001,5.61,1,25.29919287503479,-8.052755895487355,25931.591095503085
1389,FrontS027773,-34.5749,11.5749,1.754e-17,1.348e-17,5.879e-18,-0.0,5.73,1,26.75890491610244,-8.191478527204353,21848.206418475977
1392,FrontS028134,-30.6268,14.6176,1.448e-17,1.133e-17,4.972e-18,-0.0,5.45,1,25.242988058872534,-8.047414513218907,28130.521824825537
1394,FrontS028218,-30.6065,14.6242,9.641e-18,7.467e-18,3.226e-18,0.001,4.41,1,26.44748327029386,-8.161882806223243,30372.848313939787
1395,FrontS028242,-30.6418,14.6448,7.862e-18,6.112e-18,2.681e-18,-0.0,4.6,1,27.637579811492852,-8.274982732474225,29472.49895546153
1398,FrontS028519,-30.6432,14.5606,1.774e-17,1.398e-17,6.091e-18,0.0,6.29,1,25.934379457917263,-8.113120372815592,23479.358547977692
1400,FrontS028575,-30.6197,14.6942,2.665e-17,2.066e-17,8.66e-18,0.0,4.1,1,23.325635103926096,-7.865200322777625,25694.175135763522
1402,FrontS028583,-30.6086,14.6946,1.128e-17,8.51e-18,3.521e-18,-0.001,4.2,1,27.806668706026304,-8.2910519679014,24519.365978356025
1404,FrontS028592,-30.6752,14.5547,1.556e-17,1.198e-17,5.215e-18,0.0,6.29,1,23.041825095057032,-7.838228652865835,34806.252348758666
1407,FrontS028604,-30.5758,14.6921,5.436e-18,4.263e-18,1.926e-18,0.0,4.05,1,27.50378214826021,-8.26226737256828,35810.35673594742
1408,FrontS028607,-30.5701,14.6838,1.079e-17,8.371e-18,3.585e-18,0.0,4.21,1,26.386066763425255,-8.156046134863427,28879.406353054575
1409,FrontS028617,-30.7131,14.575,1.146e-17,9.082e-18,4.03e-18,0.0,6.13,1,26.75890491610244,-8.191478527204353,26617.66700561256
1410,FrontS028625,-30.7256,14.5887,7.267e-18,5.588e-18,2.439e-18,0.001,6.0,1,26.917382291975123,-8.206539304967468,33350.48459774279
1411,FrontS028628,-30.7324,14.5929,1.426e-17,1.104e-17,4.802e-18,0.0,5.96,1,24.883657267998906,-8.013265782808709,29640.298424865494
1412,FrontS028631,-30.7373,14.6004,1.958e-17,1.525e-17,6.697e-18,0.0,5.73,1,24.910934502603453,-8.015858054204605,25144.0974422006
1413,FrontS028632,-30.5387,14.6469,1.476e-17,1.133e-17,4.696e-18,-0.0,4.63,1,25.15914752283421,-8.039446791177447,28389.755316656367
1414,FrontS028635,-30.5342,14.6382,1.633e-17,1.238e-17,5.194e-18,-0.0,4.68,1,26.173337172473364,-8.135829538801547,24306.638850161547
1415,FrontS028640,-30.5256,14.6223,9.862e-18,7.652e-18,3.268e-18,0.0,4.64,1,27.874885004599815,-8.297534852331939,25665.226016583103
1416,FrontS028647,-30.747,14.6431,1.202e-17,9.354e-18,4.03e-18,-0.0,5.61,1,25.271059216013345,-8.050082234443613,30864.567808564967
1417,FrontS028650,-30.7525,14.6567,7.06e-18,5.537e-18,2.468e-18,-0.0,5.44,1,27.07774798927614,-8.22177953793181,32920.99624908044
1418,FrontS028655,-30.5289,14.5763,1.225e-17,9.409e-18,4.017e-18,-0.0,5.05,1,25.44080604534005,-8.066213996207114,30207.95096356417
1419,FrontS028671,-30.6746,14.5553,1.256e-17,9.871e-18,4.357e-18,0.0,6.18,1,26.917382291975123,-8.206539304967468,25092.837350772774
1421,FrontS028675,-30.6775,14.5463,9.978e-18,7.98e-18,3.637e-18,-0.001,6.46,1,25.526537489469252,-8.074361419271325,32495.09752273993
1423,FrontS028727,-30.5421,14.6257,1.26e-17,9.669e-18,4.054e-18,0.0,4.72,1,24.194836305562948,-7.947804202714417,34151.290436563795
1424,FrontS028728,-30.7411,14.6317,1.132e-17,8.736e-18,3.743e-18,0.001,5.61,1,27.5705186533212,-8.268609625939625,24833.553842088575
1425,FrontS028749,-30.5315,14.5503,8.182e-18,6.405e-18,2.867e-18,-0.0,5.34,1,28.15113038092289,-8.32378762310114,27217.39908902539
1426,FrontS028755,-30.7405,14.7078,8.37e-18,6.284e-18,2.622e-18,-0.0,4.93,1,26.571178018123355,-8.173638043191712,32663.512880800583
1427,FrontS028758,-30.7212,14.7134,1.243e-17,9.722e-18,4.326e-18,-0.001,4.78,1,25.758005100595067,-8.09635876893293,28704.025498864146
1434,FrontS029020,-27.0598,16.8257,1.843e-17,1.387e-17,5.698e-18,-0.0,14.38,1,25.787234042553187,-8.099136519363602,23954.852980487354
1436,FrontS029061,-26.8959,16.8246,1.176e-17,9.016e-18,3.893e-18,0.001,14.05,1,27.977839335180054,-8.307319039406472,23379.409010404455
1437,FrontS029305,-26.9741,16.8243,1.46e-17,1.149e-17,5.033e-18,0.0,15.63,1,26.143226919758412,-8.132968033668503,25313.719816138586
1449,FrontS030844,-22.4018,15.3054,1.282e-17,9.995e-18,4.406e-18,0.001,15.33,1,26.023475522473518,-8.121587550041747,27498.86859708561
1450,FrontS030847,-22.3249,15.3518,2.213e-17,1.701e-17,7.02e-18,-0.001,14.45,1,25.327389244915018,-8.055435516210213,22747.312036170082
1451,FrontS030856,-22.3037,15.3275,5.935e-18,4.67e-18,2.075e-18,0.0,13.84,1,25.412356723511323,-8.063510336386813,43011.67856012707
1452,FrontS030865,-22.2954,15.2996,1.928e-17,1.46e-17,5.97e-18,0.0,13.75,1,23.445963373742583,-7.876635629049872,30165.168638398536
1453,FrontS030880,-22.3241,15.2634,1.399e-17,1.08e-17,4.794e-18,0.001,13.95,1,24.29831595829992,-7.957638313383487,31949.86044775586
1457,FrontS030920,-22.4711,15.3701,2.313e-17,1.769e-17,7.683e-18,0.0,16.72,1,25.758005100595067,-8.09635876893293,21279.268724656336
1458,FrontS030924,-22.2701,15.281,1.846e-17,1.403e-17,5.715e-18,0.001,13.69,1,25.271059216013345,-8.050082234443613,25201.712176067336
1459,FrontS030925,-22.2644,15.2731,3.349e-17,2.512e-17,1.06e-17,0.0,13.82,1,23.690383111806096,-7.899863874315939,22390.214042987678
1460,FrontS030932,-22.2845,15.2504,2.121e-17,1.645e-17,7.004e-18,0.0,13.82,1,24.85643970467596,-8.010679182228007,24354.401293803374
1462,FrontS030943,-22.3416,15.2341,8.625e-18,6.536e-18,2.835e-18,-0.0,14.4,1,26.47829886396737,-8.16481134290174,32354.769246227137
1464,FrontS030964,-22.4648,15.3087,2.485e-17,1.884e-17,8.088e-18,-0.0,15.95,1,23.914759273875294,-7.921187293470606,25227.017242449983
1466,FrontS030971,-22.251,15.3239,1.415e-17,1.088e-17,4.8e-18,-0.001,14.01,1,25.46931913701317,-8.06892371634643,28004.23375744091
1467,FrontS030974,-22.2417,15.3058,1.147e-17,9.063e-18,4.055e-18,0.0,13.65,1,25.355648535564853,-8.058121116560905,31067.295746246382
1468,FrontS030992,-22.4056,15.3211,1.257e-17,9.813e-18,4.187e-18,-0.001,16.06,1,25.020644095788604,-8.026284222560463,30971.125589998643
1469,FrontS031024,-22.3022,15.2807,1.136e-17,9.051e-18,4.031e-18,-0.001,13.81,1,24.99312620291449,-8.02366908038762,32345.74640949536
1471,FrontS031045,-22.3548,15.2595,7.415e-18,5.799e-18,2.619e-18,0.001,14.53,1,27.045522166022014,-8.218716981149866,32282.33612192353
1472,FrontS031058,-22.3248,15.3938,1.845e-17,1.402e-17,5.889e-18,0.0,14.93,1,25.131324301907654,-8.036802632383667,25599.09882788287
1473,FrontS031065,-22.4252,15.297,8.447e-18,6.514e-18,2.84e-18,0.001,15.7,1,27.806668706026304,-8.2910519679014,28025.291526385092
1474,FrontS031066,-22.3078,15.383,1.841e-17,1.432e-17,6.175e-18,-0.0,14.61,1,23.739879864194307,-7.904567760808316,29494.7426113453
1475,FrontS031088,-22.272,15.2961,9.711e-18,7.583e-18,3.426e-18,-0.0,13.86,1,25.934379457917263,-8.113120372815592,31880.071415332604
1476,FrontS031110,-22.3081,15.2456,8.165e-18,6.4e-18,2.899e-18,0.001,13.79,1,27.537109966676766,-8.265434656628463,29120.088109054475
