,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
1646,FrontS035045,-18.8185,15.2936,3.458e-14,3.037e-14,1.708e-14,-0.0,10.98,1,48.949919224555735,-4.686201049347821,26042.164589532225
1657,FrontS035335,-32.7982,8.0618,6.722e-14,5.144e-14,2.096e-14,0.001,5.09,1,42.857142857142854,-4.324246847493517,30354.71057233134
1658,FrontS035393,-32.8023,8.0588,8.216e-14,6.707e-14,3.146e-14,-0.001,4.87,1,42.93811998110534,-4.329057463952224,26436.69221467086
1659,FrontS035638,-32.7681,8.0529,3.621e-14,3.69e-14,2.723e-14,0.001,3.46,1,46.92823954568921,-4.566098913565686,27129.22329340182
1660,FrontS035670,-32.7948,8.0376,5.869e-14,5.17e-14,2.823e-14,-0.0,3.88,1,45.60963371801304,-4.48776435947477,25082.599788418836
1664,FrontS035865,-32.7935,8.0496,5.48e-14,4.273e-14,1.879e-14,0.0,3.6,1,44.62444771723122,-4.429237311855191,29513.104641419
1666,FrontS035895,-32.7701,8.0441,7.649e-14,6.08e-14,2.836e-14,0.0,3.48,1,44.36310395314788,-4.413711635573304,25187.925064247804
1667,FrontS035907,-32.7662,8.0403,6.889e-14,5.16e-14,2.151e-14,-0.001,3.52,1,42.37762237762237,-4.2957599242960836,31318.084174237654
1668,FrontS035924,-32.8357,8.0899,4.596e-14,3.629e-14,1.601e-14,-0.0,6.71,1,45.8859162039374,-4.5041775019649375,29377.69819664637
1669,FrontS035936,-32.7599,8.0372,3.216e-14,2.702e-14,1.336e-14,-0.0,3.26,1,48.73994638069705,-4.673727170687767,28008.750976846775
1670,FrontS035946,-32.7585,8.0304,7.655e-14,6.033e-14,2.641e-14,-0.0,3.43,1,43.347639484978544,-4.353385831880019,27104.438912395104
1671,FrontS035957,-32.7582,8.0438,7.47e-14,5.844e-14,2.509e-14,-0.0,3.59,1,44.01937046004842,-4.3932914240567875,26302.630519267415
1673,FrontS035976,-32.7525,8.0376,3.36e-14,3.266e-14,2.122e-14,0.0,3.42,1,47.71653543307086,-4.612929289659633,27322.92971609664
1674,FrontS035991,-32.8415,8.0976,4.919e-14,4.928e-14,3.493e-14,0.0,6.82,1,45.60963371801304,-4.48776435947477,25691.086459251375
1677,FrontS036064,-32.8679,8.101,2.068e-14,2.135e-14,1.643e-14,0.0,6.78,1,49.48285247686445,-4.717861070715538,29948.186221561053
1686,FrontS036143,-32.7011,7.9581,1.004e-13,8.129e-14,3.653e-14,-0.0,2.86,1,43.26511185149929,-4.3484831041405485,23482.259665877624
1693,FrontS036161,-32.9236,8.1106,5.516e-14,4.162e-14,1.686e-14,0.0,6.61,1,43.26511185149929,-4.3484831041405485,32817.64478882516
1713,FrontS036448,-32.6887,7.9386,6.342e-14,4.87e-14,2.003e-14,-0.001,2.7,1,45.33665835411471,-4.471547683528126,26330.655903444796
1714,FrontS036458,-32.6691,7.9523,8.972e-14,6.842e-14,2.964e-14,-0.0,3.0,1,43.26511185149929,-4.3484831041405485,25595.694207848297
1717,FrontS036599,-34.9316,15.9923,4.967e-14,3.894e-14,1.721e-14,0.001,2.01,1,45.42728635682159,-4.476931630748126,29264.17000079354
1720,FrontS036904,-34.9031,16.0013,3.034e-14,2.567e-14,1.328e-14,0.002,3.1,1,48.531767218366255,-4.661359849453534,29147.891278375762
1723,FrontS036943,-34.9155,15.9955,8.938e-14,6.66e-14,2.769e-14,-0.0,3.39,1,40.63477872150201,-4.192222629232726,31056.43282991642
1724,FrontS037007,-34.9583,16.0162,5.073e-14,3.957e-14,1.673e-14,-0.0,1.7,1,43.934267762203966,-4.38823571919969,32151.342750422766
1727,FrontS037138,-34.9795,16.0579,8.55e-14,7.5e-14,4.166e-14,0.0,1.38,1,41.07546317216448,-4.218402416408612,28396.718751373428
1728,FrontS037142,-34.8928,15.9565,7.098e-14,5.884e-14,2.909e-14,0.0,5.0,1,43.849493487698986,-4.3831995250222135,26519.412915266126
1737,FrontS037273,-34.8922,15.9881,3.668e-14,3.487e-14,2.233e-14,-0.001,3.62,1,46.353901070882195,-4.531979127821563,29025.817640089812
1738,FrontS037274,-34.8927,15.9931,1.834e-14,1.947e-14,1.638e-14,-0.0,3.59,1,49.80821917808219,-4.737190164308915,30670.576697944372
1739,FrontS037287,-34.9116,16.0208,4.904e-14,3.838e-14,1.756e-14,0.0,2.86,1,45.42728635682159,-4.476931630748126,29476.89262406959
1744,FrontS037327,-34.9996,16.1193,6.543e-14,5.499e-14,2.841e-14,0.0,0.94,1,44.62444771723122,-4.429237311855191,26015.937718877623
1757,FrontS037465,-34.9194,16.0393,6.404e-14,4.913e-14,2.047e-14,-0.0,2.5,1,44.276668290306866,-4.4085767431254705,28186.311445552714
1767,FrontS037837,-24.1244,12.7028,6.388e-14,4.793e-14,2.039e-14,-0.0,3.01,1,43.18289786223278,-4.343599009095573,30753.658037421963
1769,FrontS037928,-24.1122,12.7076,6.866e-14,5.994e-14,3.332e-14,0.0,3.93,1,44.01937046004842,-4.3932914240567875,25971.433343289707
1770,FrontS037930,-24.1125,12.7065,5.504e-14,4.665e-14,2.439e-14,-0.0,3.92,1,46.73521850899743,-4.554632092684071,24448.832749712547
1771,FrontS037950,-24.1545,12.718,7.612e-14,5.914e-14,2.574e-14,-0.001,2.96,1,42.37762237762237,-4.2957599242960836,29253.60397412361
1772,FrontS037968,-24.1068,12.7188,7.611e-14,5.794e-14,2.392e-14,0.0,4.54,1,41.299409359382096,-4.231706410936657,31816.877004924467
1776,FrontS038090,-24.1826,12.7192,4.938e-14,5.027e-14,3.751e-14,-0.0,2.91,1,44.97773379515091,-4.450225014775586,26560.30451923713
1777,FrontS038130,-24.0646,12.7039,6.562e-14,4.975e-14,2.115e-14,0.001,4.57,1,44.536991670749636,-4.424041801369876,27515.82614617167
1786,FrontS038250,-24.0303,12.6648,5.105e-14,3.879e-14,1.598e-14,0.001,4.26,1,43.7650457390467,-4.378182728800164,32851.011465331096
1787,FrontS038280,-24.2003,12.6042,1.098e-13,8.303e-14,3.565e-14,-0.001,2.53,1,41.75470831419384,-4.258754403486556,25763.524750203876
1798,FrontS038429,-24.2538,12.6913,7.253e-14,5.804e-14,2.68e-14,-0.0,2.48,1,43.934267762203966,-4.38823571919969,26547.182689789737
1799,FrontS038430,-24.2496,12.6807,9.386e-14,7.158e-14,3.025e-14,-0.0,2.46,1,41.67812929848693,-4.2542050659042285,27893.41061220901
1801,FrontS038631,-30.1115,21.6969,5.21e-14,4.507e-14,2.434e-14,0.0,-6.14,1,44.44987775061125,-4.418866615619955,29081.90913351599
1802,FrontS038824,-30.0854,21.6482,3.039e-14,3.148e-14,2.439e-14,0.0,-3.68,1,46.543778801843324,-4.543259214011419,30154.562451120542
1803,FrontS038826,-30.0759,21.6608,4.321e-14,3.296e-14,1.437e-14,0.0,-5.82,1,45.42728635682159,-4.476931630748126,31808.309105962722
1804,FrontS038863,-30.0969,21.6354,6.428e-14,5.273e-14,2.544e-14,-0.0,-2.86,1,43.01940369143398,-4.333886293819198,29650.2232303128
1805,FrontS039067,-30.09,21.6142,4.378e-14,3.539e-14,1.709e-14,0.0,-2.45,1,45.60963371801304,-4.48776435947477,30316.393742109816
1818,FrontS039250,-30.1119,21.7556,6.958e-14,5.819e-14,2.953e-14,0.0,-6.73,1,42.2987436016752,-4.291073964617027,29650.96547202624
1819,FrontS039272,-30.1073,21.7354,4.964e-14,4.734e-14,3.053e-14,-0.001,-6.0,1,45.33665835411471,-4.471547683528126,26706.1959644479
1828,FrontS039324,-30.0746,21.5183,6.623e-14,5.172e-14,2.303e-14,-0.0,-1.94,1,43.934267762203966,-4.38823571919969,28122.432451240213
1832,FrontS039355,-30.1011,21.669,5.781e-14,4.912e-14,2.56e-14,-0.0,-4.61,1,43.934267762203966,-4.38823571919969,28857.118398452563
1834,FrontS039367,-30.0876,21.6017,1.923e-14,1.471e-14,6.343e-15,0.0,-2.51,1,49.699289229086936,-4.730718951454708,35549.556571094225
1842,FrontS039865,-19.1042,16.3023,7.243e-14,6.013e-14,3.043e-14,0.0,5.1,1,44.19056878949927,-4.403461821090658,25628.517659172547
1846,FrontS040105,-19.1153,16.3245,6.283e-14,5.928e-14,3.63e-14,0.0,3.66,1,44.276668290306866,-4.4085767431254705,25660.05193002474
1848,FrontS040135,-19.1147,16.3096,6.35e-14,4.922e-14,2.121e-14,0.0,4.74,1,43.347639484978544,-4.353385831880019,30007.946674119587
1849,FrontS040149,-19.1153,16.309,6.016e-14,4.573e-14,1.938e-14,-0.0,4.56,1,45.42728635682159,-4.476931630748126,27004.341030309657
1851,FrontS040192,-19.1354,16.312,5.603e-14,4.389e-14,1.905e-14,-0.001,3.55,1,43.26511185149929,-4.3484831041405485,31957.710447152996
1873,FrontS040429,-19.1503,16.3019,9.008e-14,7.443e-14,3.543e-14,0.001,3.8,1,42.696101456082665,-4.314679844165116,25514.44162725451
1882,FrontS040580,-26.469,14.521,6.862e-14,5.866e-14,3.099e-14,0.0,-8.03,1,42.696101456082665,-4.314679844165116,28740.151199797223
1883,FrontS040701,-26.4815,14.5407,6.391e-14,5.707e-14,3.413e-14,-0.001,-8.62,1,45.8859162039374,-4.5041775019649375,23426.494842917797
1884,FrontS040771,-26.4801,14.539,5.849e-14,5.222e-14,3.055e-14,0.001,-6.09,1,43.680922633349354,-4.373185218676037,28476.653898575765
1885,FrontS040802,-26.4892,14.5431,8.676e-14,7.074e-14,3.445e-14,-0.0,-7.72,1,42.37762237762237,-4.2957599242960836,26747.76568881671
1887,FrontS040875,-26.4016,14.5322,2.564e-14,2.508e-14,1.716e-14,-0.0,-7.76,1,49.375339489407935,-4.71147403544342,27835.512139070313
1888,FrontS040891,-26.4364,14.5786,5.028e-14,3.976e-14,1.834e-14,0.0,-6.45,1,45.97875569044005,-4.509692827033713,27888.83665384243
1889,FrontS041093,-26.5155,14.6788,3.484e-14,3.207e-14,2.01e-14,0.0,-10.98,1,47.71653543307086,-4.612929289659633,27573.11773347752
1890,FrontS041136,-26.4176,14.3393,8.093e-14,6.585e-14,3.193e-14,-0.0,-5.66,1,42.2987436016752,-4.291073964617027,27873.090702241643
1891,FrontS041227,-26.5291,14.499,7.443e-14,5.799e-14,2.631e-14,0.0,-4.44,1,42.37762237762237,-4.2957599242960836,29542.24418123513
1892,FrontS041229,-26.3576,14.6391,5.466e-14,4.478e-14,2.189e-14,-0.0,-7.59,1,45.79345088161209,-4.498684404906516,26614.34319919301
1893,FrontS041326,-26.4011,14.6301,6.93e-14,5.691e-14,2.769e-14,0.001,-5.26,1,44.104803493449786,-4.398366753192807,26498.563459689743
1894,FrontS041831,-26.0276,16.8713,3.66e-14,3.456e-14,2.158e-14,0.001,0.29,1,45.156482861400896,-4.4608439792189145,31643.983069998496
1895,FrontS042035,-26.0006,16.8404,3.096e-14,2.427e-14,1.11e-14,0.001,-1.27,1,47.02534919813761,-4.571867916828682,33230.062140946095
1896,FrontS042167,-26.0111,16.8419,2.608e-14,1.982e-14,8.182e-15,-0.001,-0.27,1,47.51698902247779,-4.601074815209297,35555.82559886014
1897,FrontS042609,-26.0195,16.8311,2.007e-14,2.122e-14,1.699e-14,-0.0,-1.63,1,47.61655316919853,-4.606989632869824,34129.701802359086
1898,FrontS042663,-26.0074,16.8578,4.086e-14,3.183e-14,1.338e-14,-0.001,-0.38,1,45.156482861400896,-4.4608439792189145,32973.09327120241
1899,FrontS042719,-26.0052,16.8255,2.549e-14,2.577e-14,1.906e-14,0.0,-2.21,1,47.220779220779214,-4.58347784859016,31820.270443000205
1901,FrontS042969,-28.062,14.1464,3.034e-14,2.298e-14,9.584e-15,-0.0,4.01,1,48.22281167108753,-4.643005694995832,31464.59458527693
1902,FrontS042973,-28.1253,14.1756,3.887e-14,2.938e-14,1.256e-14,0.001,3.0,1,45.42728635682159,-4.476931630748126,33690.5645825861
1903,FrontS042978,-28.045,14.1194,6.259e-14,5.295e-14,2.788e-14,-0.0,3.03,1,42.93811998110534,-4.329057463952224,29753.515433543347
1904,FrontS043150,-28.0976,14.1381,5.153e-14,4.198e-14,2.044e-14,0.0,1.5,1,44.44987775061125,-4.418866615619955,30133.21533200844
1905,FrontS043155,-28.0966,14.1246,5.191e-14,4.534e-14,2.531e-14,-0.001,1.73,1,46.353901070882195,-4.531979127821563,25454.79936036141
1906,FrontS043320,-28.105,14.1413,4.669e-14,4.031e-14,2.171e-14,-0.001,2.16,1,46.92823954568921,-4.566098913565686,25956.38122878322
1907,FrontS043326,-28.1427,14.1653,3.765e-14,3.654e-14,2.463e-14,-0.001,1.98,1,46.165566277298126,-4.520790703073574,28722.376910887597
1908,FrontS043380,-28.1122,14.1728,5.313e-14,4.157e-14,1.868e-14,0.0,3.13,1,43.59712230215827,-4.368206883650707,32100.11186872431
1910,FrontS043413,-28.1124,14.1506,5.456e-14,4.255e-14,1.931e-14,-0.0,2.55,1,45.8859162039374,-4.5041775019649375,27130.729214846713
1912,FrontS043456,-28.076,14.1477,7.24e-14,5.675e-14,2.527e-14,-0.001,3.61,1,43.100995732574674,-4.338733440726919,28421.719350520783
1913,FrontS043526,-28.1142,14.1398,6.272e-14,5.237e-14,2.572e-14,-0.0,1.79,1,42.696101456082665,-4.314679844165116,30417.169014985324
1914,FrontS043536,-28.1036,14.1521,4.086e-14,3.234e-14,1.457e-14,0.0,3.07,1,46.25954198473282,-4.526373527737901,30334.94615112683
1915,FrontS043562,-28.1155,14.147,2.984e-14,2.355e-14,1.046e-14,-0.0,2.34,1,47.220779220779214,-4.58347784859016,33286.30742963076
1916,FrontS043569,-28.0881,14.1332,6.296e-14,5.18e-14,2.593e-14,0.0,2.78,1,44.800394282897976,-4.439689787853742,26484.405347685315
1920,FrontS043689,-28.1268,14.1642,3.929e-14,3.408e-14,1.917e-14,-0.0,2.65,1,46.63930220625962,-4.548933982871939,28792.754582805104
1922,FrontS043704,-28.0681,14.1208,5.353e-14,4.81e-14,2.825e-14,0.0,2.58,1,44.19056878949927,-4.403461821090658,28654.74521542271
1923,FrontS043708,-28.1304,14.1668,4.746e-14,3.874e-14,1.873e-14,-0.001,2.73,1,45.8859162039374,-4.5041775019649375,28433.573241802325
1924,FrontS043721,-28.0484,14.1155,7.13e-14,5.72e-14,2.749e-14,-0.0,2.89,1,42.93811998110534,-4.329057463952224,28626.829648258245
1928,FrontS043784,-28.1752,14.1107,4.344e-14,3.422e-14,1.545e-14,0.0,0.87,1,44.44987775061125,-4.418866615619955,33375.41615523548
1929,FrontS043786,-28.1763,14.0988,4.44e-14,3.334e-14,1.403e-14,0.0,0.88,1,45.156482861400896,-4.4608439792189145,32217.750404101636
1934,FrontS043816,-28.0906,14.0462,3.634e-14,3.364e-14,2.139e-14,0.001,1.36,1,45.42728635682159,-4.476931630748126,31485.180766075067
1946,FrontS043887,-28.0985,14.0137,4.187e-14,3.21e-14,1.311e-14,0.0,1.09,1,44.276668290306866,-4.4085767431254705,34870.57527944626
1951,FrontS043913,-28.2273,14.1812,2.563e-14,2.723e-14,2.16e-14,0.001,2.02,1,45.2463912394226,-4.466185175620102,35431.0148107286
1954,FrontS043933,-27.9592,14.2175,4.807e-14,4.828e-14,3.646e-14,-0.0,4.36,1,43.7650457390467,-4.378182728800164,29445.911663478146
1962,FrontS043999,-28.0693,14.2157,5.636e-14,4.608e-14,2.165e-14,-0.0,4.2,1,42.857142857142854,-4.324246847493517,32071.578904032067
1968,FrontS044129,-28.0057,14.0544,6.967e-14,5.353e-14,2.246e-14,-0.001,2.56,1,42.53626579316799,-4.305184470248627,30416.493309926766
1973,FrontS044200,-21.0004,11.0102,2.634e-14,2.104e-14,9.502e-15,0.0,10.55,1,48.635634028892454,-4.667530275912027,31967.744412565222
1975,FrontS044258,-21.014,11.0104,2.102e-14,2.263e-14,1.867e-14,0.001,8.58,1,48.73994638069705,-4.673727170687767,30605.123594685967
1976,FrontS044278,-20.9941,11.0095,5.168e-14,4.928e-14,3.218e-14,-0.0,7.56,1,44.36310395314788,-4.413711635573304,27977.49537609738
1977,FrontS044289,-20.998,11.0073,5.146e-14,4.198e-14,2.046e-14,-0.001,8.83,1,45.8859162039374,-4.5041775019649375,27314.297284705997
1978,FrontS044299,-21.0045,11.0037,4.454e-14,4.088e-14,2.523e-14,0.001,8.81,1,44.276668290306866,-4.4085767431254705,30899.836743411684
1979,FrontS044300,-21.0039,10.9971,4.918e-14,4.33e-14,2.461e-14,-0.0,7.73,1,44.62444771723122,-4.429237311855191,29318.20626152644
1981,FrontS044327,-21.003,11.0025,5.936e-14,4.603e-14,1.9e-14,0.0,9.82,1,43.934267762203966,-4.38823571919969,29809.977823814017
1984,FrontS044402,-21.0077,11.0083,7.41e-14,5.551e-14,2.285e-14,-0.0,9.11,1,42.77647058823529,-4.319454341590889,29382.396535276457
1985,FrontS044673,-20.9408,10.8822,5.288e-14,4.592e-14,2.459e-14,-0.0,7.27,1,45.066931085770946,-4.455523967533251,27620.852364322596
1986,FrontS044925,-21.0063,11.0044,2.11e-14,2.097e-14,1.491e-14,0.0,9.44,1,49.05558553696708,-4.692478379002704,31114.4117967365
1987,FrontS045020,-21.0193,11.007,4.132e-14,3.676e-14,2.106e-14,0.0,10.79,1,46.63930220625962,-4.548933982871939,27723.321232918723
1988,FrontS045386,-31.8295,23.7767,9.59e-14,7.198e-14,3.043e-14,-0.0,9.42,1,42.857142857142854,-4.324246847493517,25660.827374562326
1989,FrontS045436,-31.8216,23.7692,8.439e-14,7.177e-14,3.674e-14,0.0,9.57,1,44.44987775061125,-4.418866615619955,23045.98203870617
1990,FrontS045456,-31.8284,23.73,5.976e-14,4.628e-14,1.943e-14,-0.0,7.39,1,46.73521850899743,-4.554632092684071,24546.370126815058
1991,FrontS045474,-31.8263,23.7572,6.888e-14,5.419e-14,2.444e-14,0.0,8.96,1,45.2463912394226,-4.466185175620102,25115.84745756854
1992,FrontS045489,-31.8575,23.7824,5.874e-14,4.713e-14,2.163e-14,-0.0,9.29,1,45.79345088161209,-4.498684404906516,25942.33586483353
1996,FrontS045681,-31.8469,23.6989,1.164e-13,9.108e-14,3.91e-14,-0.0,6.46,1,43.43048256091734,-4.358307299142622,21934.858616456306
1999,FrontS045757,-31.8246,23.7876,8.133e-14,7.13e-14,3.997e-14,0.001,9.47,1,44.36310395314788,-4.413711635573304,23259.448727083887
2000,FrontS045783,-31.8392,23.6893,5.19e-14,4.497e-14,2.465e-14,-0.0,6.88,1,47.51698902247779,-4.601074815209297,23604.844761237007
2008,FrontS045853,-31.8431,23.6753,6.973e-14,5.398e-14,2.327e-14,0.0,6.72,1,43.849493487698986,-4.3831995250222135,27687.503430635334
2009,FrontS045856,-31.8489,23.6737,6.128e-14,5.546e-14,3.179e-14,-0.0,6.65,1,46.44864588656106,-4.537607642979658,22866.84489073873
2010,FrontS045858,-31.8213,23.8327,1.368e-13,1.047e-13,4.48e-14,-0.0,9.92,1,41.45006839945281,-4.24065662826165,23426.011116024834
2012,FrontS045874,-31.8681,23.6563,5.187e-14,5.404e-14,4.347e-14,-0.0,6.11,1,45.8859162039374,-4.5041775019649375,24074.29504932997
2019,FrontS045928,-31.9402,23.6764,7.922e-14,7.258e-14,4.309e-14,0.0,6.31,1,43.849493487698986,-4.3831995250222135,23877.659542505324
2033,FrontS046039,-31.8748,23.6515,9.61e-14,7.6e-14,3.323e-14,-0.001,6.05,1,44.97773379515091,-4.450225014775586,21601.340189689246
2036,FrontS046074,-31.7765,23.8487,7.759e-14,6.285e-14,2.876e-14,-0.0,10.69,1,45.60963371801304,-4.48776435947477,22749.150259230944
2039,FrontS046103,-31.7312,23.8298,7.113e-14,5.542e-14,2.394e-14,0.001,10.4,1,44.01937046004842,-4.3932914240567875,27009.77878482998
2041,FrontS046113,-31.7379,23.8065,1.144e-13,9.605e-14,4.993e-14,0.001,10.07,1,41.98614318706697,-4.272503279145292,23577.604360516532
2042,FrontS046119,-31.9256,23.7104,1.387e-13,1.065e-13,4.491e-14,0.0,6.81,1,41.14984155726573,-4.2228210208987615,23709.07910416313
2047,FrontS046170,-31.8436,23.6363,5.026e-14,4.343e-14,2.345e-14,-0.0,6.69,1,48.12069878242456,-4.636939463956609,23048.111875412604
2049,FrontS046190,-31.9248,23.5807,7.773e-14,6.747e-14,3.752e-14,0.0,5.69,1,46.07197161682716,-4.51523051530601,21273.031700534437
2050,FrontS046522,-28.6891,11.1115,6.603e-14,5.193e-14,2.39e-14,0.0,-7.08,1,44.800394282897976,-4.439689787853742,26451.234443053356
2051,FrontS046588,-28.6568,11.121,3.078e-14,2.344e-14,9.597e-15,-0.0,-4.37,1,46.543778801843324,-4.543259214011419,34945.526600461846
2053,FrontS046628,-28.6726,11.0969,6.412e-14,4.839e-14,2.046e-14,0.0,-7.45,1,44.36310395314788,-4.413711635573304,28233.607385973235
2056,FrontS046749,-28.6894,11.099,4.653e-14,4.057e-14,2.304e-14,-0.0,-7.29,1,46.165566277298126,-4.520790703073574,27258.511995558543
2057,FrontS046780,-28.6553,11.1266,5.571e-14,4.36e-14,1.955e-14,0.001,-4.24,1,44.276668290306866,-4.4085767431254705,29920.468107117085
2062,FrontS046915,-28.7082,11.0956,5.434e-14,4.746e-14,2.6e-14,0.0,-7.68,1,46.165566277298126,-4.520790703073574,25202.335082985574
2064,FrontS046948,-28.7326,11.084,4.589e-14,3.669e-14,1.667e-14,0.001,-8.0,1,45.97875569044005,-4.509692827033713,29032.18553318419
2067,FrontS047024,-28.7923,11.0767,6.606e-14,5.671e-14,2.969e-14,-0.001,-8.2,1,43.849493487698986,-4.3831995250222135,27012.85042624767
2075,FrontS047076,-28.5567,11.1938,6.396e-14,5.247e-14,2.587e-14,-0.001,-3.53,1,43.59712230215827,-4.368206883650707,28572.025304149352
2085,FrontS047273,-28.6068,11.1874,8.637e-14,7.072e-14,3.394e-14,-0.001,-4.15,1,41.52581087254454,-4.245156269269487,28356.376847808333
2090,FrontS047353,-35.6638,21.4447,8.931e-14,7.87e-14,4.521e-14,-0.001,0.85,1,43.43048256091734,-4.358307299142622,23597.119085105187
2091,FrontS047362,-35.6611,21.5095,3.796e-14,2.889e-14,1.189e-14,-0.0,0.37,1,47.91776489193464,-4.624883749134327,28653.94048482686
2092,FrontS047600,-35.7138,21.4553,7.083e-14,5.401e-14,2.385e-14,-0.0,1.26,1,42.93811998110534,-4.329057463952224,29460.09746947921
2094,FrontS047710,-35.6534,21.4196,9.177e-14,8.965e-14,6.291e-14,0.0,1.77,1,44.104803493449786,-4.398366753192807,21112.58817870498
2098,FrontS047840,-35.6349,21.4265,4.955e-14,4.083e-14,2.021e-14,-0.0,1.04,1,48.12069878242456,-4.636939463956609,23770.623757329595
2099,FrontS047855,-35.6285,21.4437,7.127e-14,6.748e-14,4.347e-14,0.001,0.79,1,43.680922633349354,-4.373185218676037,25050.699290299344
2100,FrontS047901,-35.6234,21.43,1.067e-13,8.368e-14,3.591e-14,0.001,1.04,1,41.90871369294606,-4.267903417103019,25394.370739550395
2114,FrontS048653,-34.8052,20.2757,4.42e-14,3.373e-14,1.406e-14,0.001,-1.98,1,45.066931085770946,-4.455523967533251,32227.73958146062
2119,FrontS048837,-34.828,20.3007,3.178e-14,3.201e-14,2.25e-14,0.0,-0.75,1,47.12286158631415,-4.577660845455133,28742.645611966454
2120,FrontS048840,-34.8512,20.3116,4.776e-14,4.264e-14,2.45e-14,0.001,-0.01,1,45.8859162039374,-4.5041775019649375,27102.081754175648
2121,FrontS048967,-34.8217,20.2862,3.615e-14,3.604e-14,2.589e-14,0.0,-1.33,1,47.220779220779214,-4.58347784859016,26907.211010448078
2122,FrontS048977,-34.8149,20.2728,5.467e-14,4.118e-14,1.714e-14,-0.0,-1.71,1,43.7650457390467,-4.378182728800164,31883.46142761171
2123,FrontS048998,-34.8457,20.302,6.028e-14,4.575e-14,1.903e-14,-0.0,1.4,1,44.44987775061125,-4.418866615619955,28864.97216179242
2125,FrontS049007,-34.8784,20.3371,8.783e-14,6.676e-14,2.841e-14,-0.0,0.22,1,40.562248995983936,-4.187913848255466,31173.453092547785
2127,FrontS049027,-34.8742,20.3931,8.37e-14,6.684e-14,3.003e-14,0.0,1.51,1,43.43048256091734,-4.358307299142622,25605.197488250637
2161,FrontS049535,-28.1882,17.5615,5.113e-14,4.82e-14,3.074e-14,0.0,8.7,1,44.97773379515091,-4.450225014775586,27124.639411830525
2162,FrontS049621,-28.2118,17.5737,3.313e-14,2.97e-14,1.699e-14,0.0,8.87,1,46.44864588656106,-4.537607642979658,31247.692619440233
2164,FrontS049785,-28.2382,17.51,3.39e-14,2.729e-14,1.295e-14,0.0,7.5,1,48.325358851674636,-4.64909772606074,28671.430991759273
2165,FrontS049857,-28.2483,17.5379,3.515e-14,2.7e-14,1.167e-14,-0.001,7.96,1,46.07197161682716,-4.51523051530601,33628.14104319871
2171,FrontS049970,-28.089,17.5592,6.693e-14,5.274e-14,2.268e-14,0.0,8.21,1,43.347639484978544,-4.353385831880019,28989.252786809844
